datetime,Global_active_power,day_of_week,month,is_weekend,lag_1,lag_7,rolling_7
2008-10-06,23.729699999999998,0,10,0,25.8325,25.02896666666667,27.041609523809523
2008-10-07,28.776133333333334,1,10,0,23.729699999999998,22.916766666666668,26.856
2008-10-08,31.0096,2,10,0,28.776133333333334,31.20606666666667,27.693052380952384
2008-10-09,33.061366666666665,3,10,0,31.0096,22.42236666666667,27.664985714285713
2008-10-10,25.305633333333333,4,10,0,33.061366666666665,26.87633333333333,29.184842857142854
2008-10-11,27.8231,5,10,1,25.305633333333333,35.00826666666667,28.96045714285714
2008-10-12,31.799,6,10,1,27.8231,25.8325,27.93400476190476
2008-10-13,24.366266666666665,0,10,0,31.799,23.729699999999998,28.786361904761907
2008-10-14,26.817600000000002,1,10,0,24.366266666666665,28.776133333333334,28.877299999999998
2008-10-15,35.94826666666667,2,10,0,26.817600000000002,31.0096,28.597509523809524
2008-10-16,26.39466666666667,3,10,0,35.94826666666667,33.061366666666665,29.303033333333335
2008-10-17,31.114766666666664,4,10,0,26.39466666666667,25.305633333333333,28.350647619047624
2008-10-18,37.319833333333335,5,10,1,31.114766666666664,27.8231,29.18052380952381
2008-10-19,32.865566666666666,6,10,1,37.319833333333335,31.799,30.537200000000002
2008-10-20,27.79256666666667,0,10,0,32.865566666666666,24.366266666666665,30.689566666666668
2008-10-21,34.395266666666664,1,10,0,27.79256666666667,26.817600000000002,31.179038095238095
2008-10-22,27.4335,2,10,0,34.395266666666664,35.94826666666667,32.261561904761905
2008-10-23,30.508233333333333,3,10,0,27.4335,26.39466666666667,31.045166666666667
2008-10-24,35.55376666666667,4,10,0,30.508233333333333,31.114766666666664,31.632819047619048
2008-10-25,25.385933333333334,5,10,1,35.55376666666667,37.319833333333335,32.26696190476191
2008-10-26,8.724866666666665,6,10,1,25.385933333333334,32.865566666666666,30.562119047619046
2008-10-27,8.731533333333335,0,10,0,8.724866666666665,27.79256666666667,27.113447619047616
2008-10-28,22.1215,1,10,0,8.731533333333335,34.395266666666664,24.390442857142858
2008-10-29,26.876266666666666,2,10,0,22.1215,27.4335,22.637047619047618
2008-10-30,18.31,3,10,0,26.876266666666666,30.508233333333333,22.55744285714286
2008-10-31,21.430533333333337,4,10,0,18.31,35.55376666666667,20.814838095238095
2008-11-01,13.841633333333334,5,11,1,21.430533333333337,25.385933333333334,18.797233333333335
2008-11-02,15.1769,6,11,1,13.841633333333334,8.724866666666665,17.14804761904762
2008-11-03,14.126666666666667,0,11,0,15.1769,8.731533333333335,18.069766666666666
2008-11-04,26.0386,1,11,0,14.126666666666667,22.1215,18.8405
2008-11-05,52.24883333333333,2,11,0,26.0386,26.876266666666666,19.400085714285716
2008-11-06,26.47396666666667,3,11,0,52.24883333333333,18.31,23.024738095238096
2008-11-07,26.9864,4,11,0,26.47396666666667,21.430533333333337,24.191019047619047
2008-11-08,28.88563333333333,5,11,1,26.9864,13.841633333333334,24.984714285714286
2008-11-09,42.975633333333334,6,11,1,28.88563333333333,15.1769,27.133857142857146
2008-11-10,34.86466666666667,0,11,0,42.975633333333334,14.126666666666667,31.105104761904762
2008-11-11,40.9325,1,11,0,34.86466666666667,26.0386,34.067676190476185
2008-11-12,36.44156666666667,2,11,0,40.9325,52.24883333333333,36.19537619047619
2008-11-13,20.641000000000002,3,11,0,36.44156666666667,26.47396666666667,33.937195238095235
2008-11-14,27.02896666666667,4,11,0,20.641000000000002,26.9864,33.10391428571429
2008-11-15,50.52713333333334,5,11,1,27.02896666666667,28.88563333333333,33.10999523809524
2008-11-16,39.42386666666666,6,11,1,50.52713333333334,42.975633333333334,36.201638095238096
2008-11-17,25.393933333333333,0,11,0,39.42386666666666,34.86466666666667,35.69424285714286
2008-11-18,29.15083333333333,1,11,0,25.393933333333333,40.9325,34.341280952380956
2008-11-19,30.670633333333335,2,11,0,29.15083333333333,36.44156666666667,32.658185714285715
2008-11-20,28.2056,3,11,0,30.670633333333335,20.641000000000002,31.83376666666667
2008-11-21,27.898833333333336,4,11,0,28.2056,27.02896666666667,32.914423809523804
2008-11-22,28.5228,5,11,1,27.898833333333336,50.52713333333334,33.038690476190474
2008-11-23,56.7554,6,11,1,28.5228,39.42386666666666,29.89521428571428
2008-11-24,53.54996666666667,0,11,0,56.7554,25.393933333333333,32.37114761904762
2008-11-25,45.0475,1,11,0,53.54996666666667,29.15083333333333,36.393438095238096
2008-11-26,25.2659,2,11,0,45.0475,30.670633333333335,38.664390476190476
2008-11-27,39.3703,3,11,0,25.2659,28.2056,37.89228571428571
2008-11-28,31.43273333333333,4,11,0,39.3703,27.898833333333336,39.48724285714286
2008-11-29,40.5778,5,11,1,31.43273333333333,28.5228,39.992085714285714
2008-11-30,40.023133333333334,6,11,1,40.5778,56.7554,41.71422857142857
2008-12-01,26.9423,0,12,0,40.023133333333334,53.54996666666667,39.323904761904764
2008-12-02,29.890733333333333,1,12,0,26.9423,45.0475,35.52280952380952
2008-12-03,29.25273333333333,2,12,0,29.890733333333333,25.2659,33.35755714285715
2008-12-04,28.9773,3,12,0,29.25273333333333,39.3703,33.927104761904765
2008-12-05,34.3103,4,12,0,28.9773,31.43273333333333,32.442390476190475
2008-12-06,42.06393333333333,5,12,1,34.3103,40.5778,32.853471428571424
2008-12-07,41.11233333333333,6,12,1,42.06393333333333,40.023133333333334,33.06577619047619
2008-12-08,31.143933333333333,0,12,0,41.11233333333333,26.9423,33.221376190476185
2008-12-09,33.385733333333334,1,12,0,31.143933333333333,29.890733333333333,33.82160952380952
2008-12-10,35.18366666666667,2,12,0,33.385733333333334,29.25273333333333,34.32089523809524
2008-12-11,23.875366666666665,3,12,0,35.18366666666667,28.9773,35.16817142857143
2008-12-12,30.258899999999997,4,12,0,23.875366666666665,34.3103,34.439323809523806
2008-12-13,30.426233333333336,5,12,1,30.258899999999997,42.06393333333333,33.86055238095238
2008-12-14,33.36866666666666,6,12,1,30.426233333333336,41.11233333333333,32.19802380952381
2008-12-15,29.924166666666668,0,12,0,33.36866666666666,31.143933333333333,31.091785714285717
2008-12-16,29.9515,1,12,0,29.924166666666668,33.385733333333334,30.917533333333335
2008-12-17,34.97976666666667,2,12,0,29.9515,35.18366666666667,30.42692857142857
2008-12-18,28.949,3,12,0,34.97976666666667,23.875366666666665,30.397799999999997
2008-12-19,31.368533333333335,4,12,0,28.949,30.258899999999997,31.122604761904764
2008-12-20,37.375033333333334,5,12,1,31.368533333333335,30.426233333333336,31.28112380952381
2008-12-21,44.06016666666667,6,12,1,37.375033333333334,33.36866666666666,32.273809523809526
2008-12-22,33.5968,0,12,0,44.06016666666667,29.924166666666668,33.80116666666667
2008-12-23,29.968133333333334,1,12,0,33.5968,29.9515,34.32582857142857
2008-12-24,21.160633333333333,2,12,0,29.968133333333334,34.97976666666667,34.328204761904765
2008-12-25,17.685299999999998,3,12,0,21.160633333333333,28.949,32.35404285714286
2008-12-26,20.395533333333333,4,12,0,17.685299999999998,31.368533333333335,30.744942857142856
2008-12-27,49.53606666666667,5,12,1,20.395533333333333,37.375033333333334,29.17737142857143
2008-12-28,26.177366666666668,6,12,1,49.53606666666667,44.06016666666667,30.914661904761907
2008-12-29,9.254633333333334,0,12,0,26.177366666666668,33.5968,28.359976190476193
2008-12-30,19.920633333333335,1,12,0,9.254633333333334,29.968133333333334,24.882523809523807
2008-12-31,32.736466666666665,2,12,0,19.920633333333335,21.160633333333333,23.447166666666668
2009-01-01,23.444866666666666,3,1,0,32.736466666666665,17.685299999999998,25.10085714285714
2009-01-02,38.79183333333334,4,1,0,23.444866666666666,20.395533333333333,25.92365238095238
2009-01-03,31.8916,5,1,1,38.79183333333334,49.53606666666667,28.551695238095242
2009-01-04,32.33323333333333,6,1,1,31.8916,26.177366666666668,26.031057142857144
2009-01-05,26.733333333333334,0,1,0,32.33323333333333,9.254633333333334,26.910466666666668
2009-01-06,28.16436666666667,1,1,0,26.733333333333334,19.920633333333335,29.40742380952381
2009-01-07,34.6712,2,1,0,28.16436666666667,32.736466666666665,30.585100000000004
2009-01-08,27.221166666666665,3,1,0,34.6712,23.444866666666666,30.86149047619048
2009-01-09,29.8117,4,1,0,27.221166666666665,38.79183333333334,31.400961904761907
2009-01-10,35.04913333333333,5,1,1,29.8117,31.8916,30.118085714285716
2009-01-11,32.93313333333334,6,1,1,35.04913333333333,32.33323333333333,30.569161904761902
2009-01-12,26.48796666666667,0,1,0,32.93313333333334,26.733333333333334,30.654861904761905
2009-01-13,36.376666666666665,1,1,0,26.48796666666667,28.16436666666667,30.619809523809526
2009-01-14,29.604699999999998,2,1,0,36.376666666666665,34.6712,31.792995238095237
2009-01-15,26.0678,3,1,0,29.604699999999998,27.221166666666665,31.069209523809526
2009-01-16,46.109233333333336,4,1,0,26.0678,29.8117,30.904442857142858
2009-01-17,55.297000000000004,5,1,1,46.109233333333336,35.04913333333333,33.232661904761905
2009-01-18,52.5699,6,1,1,55.297000000000004,32.93313333333334,36.125214285714286
2009-01-19,28.3311,0,1,0,52.5699,26.48796666666667,38.93046666666667
2009-01-20,28.967133333333333,1,1,0,28.3311,36.376666666666665,39.19377142857143
2009-01-21,28.990566666666666,2,1,0,28.967133333333333,29.604699999999998,38.135266666666666
2009-01-22,20.6226,3,1,0,28.990566666666666,26.0678,38.047533333333334
2009-01-23,31.842266666666667,4,1,0,20.6226,46.109233333333336,37.269647619047625
2009-01-24,36.6795,5,1,1,31.842266666666667,55.297000000000004,35.23150952380952
2009-01-25,47.394400000000005,6,1,1,36.6795,52.5699,32.571866666666665
2009-01-26,27.907866666666667,0,1,0,47.394400000000005,28.3311,31.832509523809524
2009-01-27,23.7505,1,1,0,27.907866666666667,28.967133333333333,31.77204761904762
2009-01-28,45.36223333333333,2,1,0,23.7505,28.990566666666666,31.026814285714288
2009-01-29,26.2283,3,1,0,45.36223333333333,20.6226,33.36562380952381
2009-01-30,34.3173,4,1,0,26.2283,31.842266666666667,34.16643809523809
2009-01-31,55.2142,5,1,1,34.3173,36.6795,34.52001428571429
2009-02-01,30.124333333333333,6,2,1,55.2142,47.394400000000005,37.16782857142857
2009-02-02,26.721666666666668,0,2,0,30.124333333333333,27.907866666666667,34.70067619047619
2009-02-03,31.139833333333335,1,2,0,26.721666666666668,23.7505,34.53121904761905
2009-02-04,41.0154,2,2,0,31.139833333333335,45.36223333333333,35.58683809523809
2009-02-05,27.4848,3,2,0,41.0154,26.2283,34.9658619047619
2009-02-06,34.13993333333334,4,2,0,27.4848,34.3173,35.145361904761906
2009-02-07,52.19226666666667,5,2,1,34.13993333333334,55.2142,35.12002380952381
2009-02-08,36.381099999999996,6,2,1,52.19226666666667,30.124333333333333,34.68831904761905
2009-02-09,28.443966666666665,0,2,0,36.381099999999996,26.721666666666668,35.58214285714286
2009-02-10,32.39703333333333,1,2,0,28.443966666666665,31.139833333333335,35.828185714285716
2009-02-11,43.98983333333333,2,2,0,32.39703333333333,41.0154,36.00778571428572
2009-02-12,32.811,3,2,0,43.98983333333333,27.4848,36.43270476190476
2009-02-13,28.167033333333332,4,2,0,32.811,34.13993333333334,37.19359047619048
2009-02-14,38.87656666666667,5,2,1,28.167033333333332,52.19226666666667,36.34031904761905
2009-02-15,26.433866666666667,6,2,1,38.87656666666667,36.381099999999996,34.43807619047619
2009-02-16,21.98323333333333,0,2,0,26.433866666666667,28.443966666666665,33.017042857142854
2009-02-17,13.0283,1,2,0,21.98323333333333,32.39703333333333,32.094080952380956
2009-02-18,13.774166666666668,2,2,0,13.0283,43.98983333333333,29.327119047619046
2009-02-19,12.2878,3,2,0,13.774166666666668,32.811,25.010595238095238
2009-02-20,31.3456,4,2,0,12.2878,28.167033333333332,22.078709523809522
2009-02-21,21.9364,5,2,1,31.3456,38.87656666666667,22.532790476190478
2009-02-22,37.307966666666665,6,2,1,21.9364,26.433866666666667,20.112766666666666
2009-02-23,45.56093333333333,0,2,0,37.307966666666665,21.98323333333333,21.666209523809524
2009-02-24,29.719066666666667,1,2,0,45.56093333333333,13.0283,25.03445238095238
2009-02-25,19.497400000000003,2,2,0,29.719066666666667,13.774166666666668,27.418847619047618
2009-02-26,19.280866666666668,3,2,0,19.497400000000003,12.2878,28.23645238095238
2009-02-27,33.8153,4,2,0,19.280866666666668,31.3456,29.235461904761905
2009-02-28,27.179166666666667,5,2,1,33.8153,21.9364,29.58827619047619
2009-03-01,41.127100000000006,6,3,1,27.179166666666667,37.307966666666665,30.337242857142858
2009-03-02,24.624033333333333,0,3,0,41.127100000000006,45.56093333333333,30.882833333333338
2009-03-03,30.81586666666667,1,3,0,24.624033333333333,29.719066666666667,27.89184761904762
2009-03-04,30.702166666666667,2,3,0,30.81586666666667,19.497400000000003,28.048533333333335
2009-03-05,24.030199999999997,3,3,0,30.702166666666667,19.280866666666668,29.64921428571429
2009-03-06,29.724566666666664,4,3,0,24.030199999999997,33.8153,30.327690476190476
2009-03-07,28.27443333333333,5,3,1,29.724566666666664,27.179166666666667,29.7433
2009-03-08,39.286100000000005,6,3,1,28.27443333333333,41.127100000000006,29.899766666666665
2009-03-09,28.0926,0,3,0,39.286100000000005,24.624033333333333,29.636766666666666
2009-03-10,30.6035,1,3,0,28.0926,30.81586666666667,30.132276190476187
2009-03-11,40.0984,2,3,0,30.6035,30.702166666666667,30.101938095238093
2009-03-12,31.454333333333334,3,3,0,40.0984,24.030199999999997,31.44425714285714
2009-03-13,24.092,4,3,0,31.454333333333334,29.724566666666664,32.504847619047624
2009-03-14,35.81713333333333,5,3,1,24.092,28.27443333333333,31.700195238095237
2009-03-15,32.3677,6,3,1,35.81713333333333,39.286100000000005,32.77772380952381
2009-03-16,22.245533333333334,0,3,0,32.3677,28.0926,31.789380952380952
2009-03-17,32.1985,1,3,0,22.245533333333334,30.6035,30.954085714285714
2009-03-18,24.178,2,3,0,32.1985,40.0984,31.181942857142854
2009-03-19,19.858866666666664,3,3,0,24.178,31.454333333333334,28.907600000000002
2009-03-20,24.398433333333333,4,3,0,19.858866666666664,24.092,27.25110476190476
2009-03-21,32.16703333333333,5,3,1,24.398433333333333,35.81713333333333,27.294880952380954
2009-03-22,28.152833333333334,6,3,1,32.16703333333333,32.3677,26.773438095238095
2009-03-23,21.6075,0,3,0,28.152833333333334,22.245533333333334,26.171314285714285
2009-03-24,27.6952,1,3,0,21.6075,32.1985,26.080166666666667
2009-03-25,30.646233333333335,2,3,0,27.6952,24.178,25.436838095238095
2009-03-26,20.1834,3,3,0,30.646233333333335,19.858866666666664,26.360871428571425
2009-03-27,28.56543333333333,4,3,0,20.1834,24.398433333333333,26.407233333333334
2009-03-28,37.68293333333334,5,3,1,28.56543333333333,32.16703333333333,27.002519047619046
2009-03-29,36.94416666666667,6,3,1,37.68293333333334,28.152833333333334,27.790504761904764
2009-03-30,24.6242,0,3,0,36.94416666666667,21.6075,29.046409523809526
2009-03-31,30.391366666666666,1,3,0,24.6242,27.6952,29.477366666666665
2009-04-01,27.352333333333334,2,4,0,30.391366666666666,30.646233333333335,29.862533333333335
2009-04-02,27.40556666666667,3,4,0,27.352333333333334,20.1834,29.39197619047619
2009-04-03,22.721,4,4,0,27.40556666666667,28.56543333333333,30.423714285714286
2009-04-04,36.52053333333333,5,4,1,22.721,37.68293333333334,29.58879523809524
2009-04-05,22.9286,6,4,1,36.52053333333333,36.94416666666667,29.422738095238092
2009-04-06,24.21056666666667,0,4,0,22.9286,24.6242,27.420514285714287
2009-04-07,24.001533333333334,1,4,0,24.21056666666667,30.391366666666666,27.36142380952381
2009-04-08,25.576666666666664,2,4,0,24.001533333333334,27.352333333333334,26.448590476190475
2009-04-09,31.507866666666665,3,4,0,25.576666666666664,27.40556666666667,26.19492380952381
2009-04-10,30.701900000000002,4,4,0,31.507866666666665,22.721,26.780966666666664
2009-04-11,41.04076666666666,5,4,1,30.701900000000002,36.52053333333333,27.92109523809524
2009-04-12,35.68353333333334,6,4,1,41.04076666666666,22.9286,28.56684285714286
2009-04-13,26.643733333333333,0,4,0,35.68353333333334,24.21056666666667,30.388976190476193
2009-04-14,25.025633333333335,1,4,0,26.643733333333333,24.001533333333334,30.73657142857143
2009-04-15,20.267699999999998,2,4,0,25.025633333333335,25.576666666666664,30.88287142857143
2009-04-16,26.0754,3,4,0,20.267699999999998,31.507866666666665,30.12444761904762
2009-04-17,34.04683333333333,4,4,0,26.0754,30.701900000000002,29.348380952380953
2009-04-18,25.204433333333334,5,4,1,34.04683333333333,41.04076666666666,29.82622857142857
2009-04-19,21.441133333333333,6,4,1,25.204433333333334,35.68353333333334,27.56389523809524
2009-04-20,24.775166666666667,0,4,0,21.441133333333333,26.643733333333333,25.529266666666665
2009-04-21,31.576633333333334,1,4,0,24.775166666666667,25.025633333333335,25.262328571428572
2009-04-22,24.936633333333337,2,4,0,31.576633333333334,20.267699999999998,26.198185714285717
2009-04-23,19.024333333333335,3,4,0,24.936633333333337,26.0754,26.865176190476195
2009-04-24,19.9008,4,4,0,19.024333333333335,34.04683333333333,25.857880952380953
2009-04-25,33.70473333333334,5,4,1,19.9008,25.204433333333334,23.837019047619044
2009-04-26,29.693766666666665,6,4,1,33.70473333333334,21.441133333333333,25.05134761904762
2009-04-27,22.52713333333333,0,4,0,29.693766666666665,24.775166666666667,26.230295238095238
2009-04-28,28.439766666666667,1,4,0,22.52713333333333,31.576633333333334,25.90914761904762
2009-04-29,27.744666666666667,2,4,0,28.439766666666667,24.936633333333337,25.461023809523812
2009-04-30,30.579366666666665,3,4,0,27.744666666666667,19.024333333333335,25.86217142857143
2009-05-01,25.213366666666666,4,5,0,30.579366666666665,19.9008,27.512890476190478
2009-05-02,23.231833333333334,5,5,1,25.213366666666666,33.70473333333334,28.271828571428575
2009-05-03,26.814633333333333,6,5,1,23.231833333333334,29.693766666666665,26.7757
2009-05-04,27.798033333333333,0,5,0,26.814633333333333,22.52713333333333,26.364395238095238
2009-05-05,28.857899999999997,1,5,0,27.798033333333333,28.439766666666667,27.11738095238095
2009-05-06,22.498366666666666,2,5,0,28.857899999999997,27.744666666666667,27.177114285714282
2009-05-07,16.877466666666667,3,5,0,22.498366666666666,30.579366666666665,26.427642857142853
2009-05-08,30.9526,4,5,0,16.877466666666667,25.213366666666666,24.47022857142857
2009-05-09,21.022533333333335,5,5,1,30.9526,23.231833333333334,25.290119047619047
2009-05-10,32.775866666666666,6,5,1,21.022533333333335,26.814633333333333,24.97450476190476
2009-05-11,25.286266666666666,0,5,0,32.775866666666666,27.798033333333333,25.82610952380952
2009-05-12,27.099266666666665,1,5,0,25.286266666666666,28.857899999999997,25.467285714285715
2009-05-13,20.7733,2,5,0,27.099266666666665,22.498366666666666,25.216052380952384
2009-05-14,26.783066666666667,3,5,0,20.7733,16.877466666666667,24.969614285714282
2009-05-15,23.70376666666667,4,5,0,26.783066666666667,30.9526,26.384700000000002
2009-05-16,33.4563,5,5,1,23.70376666666667,21.022533333333335,25.34915238095238
2009-05-17,25.7294,6,5,1,33.4563,32.775866666666666,27.125404761904765
2009-05-18,20.1651,0,5,0,25.7294,25.286266666666666,26.118766666666666
2009-05-19,26.955733333333335,1,5,0,20.1651,27.099266666666665,25.387171428571428
2009-05-20,21.786033333333332,2,5,0,26.955733333333335,20.7733,25.366666666666667
2009-05-21,26.2525,3,5,0,21.786033333333332,26.783066666666667,25.51134285714286
2009-05-22,17.913433333333334,4,5,0,26.2525,23.70376666666667,25.435547619047618
2009-05-23,25.509966666666667,5,5,1,17.913433333333334,33.4563,24.60835714285714
2009-05-24,21.4631,6,5,1,25.509966666666667,25.7294,23.473166666666664
2009-05-25,22.568266666666666,0,5,0,21.4631,20.1651,22.863695238095236
2009-05-26,22.294566666666665,1,5,0,22.568266666666666,26.955733333333335,23.207004761904763
2009-05-27,25.7382,2,5,0,22.294566666666665,21.786033333333332,22.54112380952381
2009-05-28,19.662266666666667,3,5,0,25.7382,26.2525,23.105719047619043
2009-05-29,20.7141,4,5,0,19.662266666666667,17.913433333333334,22.164257142857142
2009-05-30,27.651766666666667,5,5,1,20.7141,25.509966666666667,22.564352380952382
2009-05-31,15.948166666666667,6,5,1,27.651766666666667,21.4631,22.870323809523807
2009-06-01,24.054333333333332,0,6,0,15.948166666666667,22.568266666666666,22.082476190476193
2009-06-02,18.1773,1,6,0,24.054333333333332,22.294566666666665,22.29477142857143
2009-06-03,22.60963333333333,2,6,0,18.1773,25.7382,21.706590476190474
2009-06-04,17.261000000000003,3,6,0,22.60963333333333,19.662266666666667,21.25965238095238
2009-06-05,20.505999999999997,4,6,0,17.261000000000003,20.7141,20.916614285714285
2009-06-06,24.590833333333332,5,6,1,20.505999999999997,27.651766666666667,20.886885714285714
2009-06-07,20.1232,6,6,1,24.590833333333332,15.948166666666667,20.449609523809524
2009-06-08,19.64626666666667,0,6,0,20.1232,24.054333333333332,21.046042857142854
2009-06-09,22.214166666666664,1,6,0,19.64626666666667,18.1773,20.416319047619048
2009-06-10,26.716600000000003,2,6,0,22.214166666666664,22.60963333333333,20.993014285714285
2009-06-11,21.677500000000002,3,6,0,26.716600000000003,17.261000000000003,21.57972380952381
2009-06-12,18.362199999999998,4,6,0,21.677500000000002,20.505999999999997,22.210652380952382
2009-06-13,0.23696666666666666,5,6,1,18.362199999999998,24.590833333333332,21.90439523809524
2009-06-14,0.0,6,6,1,0.23696666666666666,20.1232,18.425271428571428
2009-06-15,12.865133333333334,0,6,0,0.0,19.64626666666667,15.550528571428572
2009-06-16,25.14653333333333,1,6,0,12.865133333333334,22.214166666666664,14.58179523809524
2009-06-17,16.466933333333333,2,6,0,25.14653333333333,26.716600000000003,15.00070476190476
2009-06-18,19.428333333333335,3,6,0,16.466933333333333,21.677500000000002,13.536466666666668
2009-06-19,18.114433333333334,4,6,0,19.428333333333335,18.362199999999998,13.21515714285714
2009-06-20,18.451666666666664,5,6,1,18.114433333333334,0.23696666666666666,13.179761904761905
2009-06-21,14.252366666666667,6,6,1,18.451666666666664,0.0,15.781861904761906
2009-06-22,18.234966666666665,0,6,0,14.252366666666667,12.865133333333334,17.817914285714284
2009-06-23,17.32023333333333,1,6,0,18.234966666666665,25.14653333333333,18.585033333333335
2009-06-24,25.581233333333333,2,6,0,17.32023333333333,16.466933333333333,17.466990476190475
2009-06-25,12.856033333333333,3,6,0,25.581233333333333,19.428333333333335,18.769033333333333
2009-06-26,21.2887,4,6,0,12.856033333333333,18.114433333333334,17.830133333333333
2009-06-27,28.484199999999998,5,6,1,21.2887,18.451666666666664,18.2836
2009-06-28,17.656566666666667,6,6,1,28.484199999999998,14.252366666666667,19.716819047619047
2009-06-29,16.83556666666667,0,6,0,17.656566666666667,18.234966666666665,20.203133333333334
2009-06-30,19.8741,1,6,0,16.83556666666667,17.32023333333333,20.003219047619048
2009-07-01,20.3057,2,7,0,19.8741,25.581233333333333,20.368057142857143
2009-07-02,20.709633333333333,3,7,0,20.3057,12.856033333333333,19.614409523809524
2009-07-03,14.402466666666667,4,7,0,20.709633333333333,21.2887,20.736352380952383
2009-07-04,20.6428,5,7,1,14.402466666666667,28.484199999999998,19.752604761904763
2009-07-05,23.51226666666667,6,7,1,20.6428,17.656566666666667,18.63240476190476
2009-07-06,15.904333333333334,0,7,0,23.51226666666667,16.83556666666667,19.468933333333332
2009-07-07,18.502266666666667,1,7,0,15.904333333333334,19.8741,19.335900000000002
2009-07-08,20.573333333333334,2,7,0,18.502266666666667,20.3057,19.13992380952381
2009-07-09,14.104199999999999,3,7,0,20.573333333333334,20.709633333333333,19.178157142857145
2009-07-10,19.7853,4,7,0,14.104199999999999,14.402466666666667,18.23452380952381
2009-07-11,16.566133333333333,5,7,1,19.7853,20.6428,19.003500000000003
2009-07-12,8.557966666666665,6,7,1,16.566133333333333,23.51226666666667,18.421119047619047
2009-07-13,8.2791,0,7,0,8.557966666666665,15.904333333333334,16.284790476190473
2009-07-14,15.190499999999998,1,7,0,8.2791,18.502266666666667,15.195471428571429
2009-07-15,11.967899999999998,2,7,0,15.190499999999998,20.573333333333334,14.722361904761902
2009-07-16,9.992566666666667,3,7,0,11.967899999999998,14.104199999999999,13.493014285714283
2009-07-17,12.1968,4,7,0,9.992566666666667,19.7853,12.905638095238094
2009-07-18,16.106833333333334,5,7,1,12.1968,16.566133333333333,11.821566666666667
2009-07-19,20.060733333333335,6,7,1,16.106833333333334,8.557966666666665,11.75595238095238
2009-07-20,11.041433333333334,0,7,0,20.060733333333335,8.2791,13.399204761904764
2009-07-21,13.562700000000001,1,7,0,11.041433333333334,15.190499999999998,13.79382380952381
2009-07-22,12.325533333333334,2,7,0,13.562700000000001,11.967899999999998,13.561280952380955
2009-07-23,17.166666666666668,3,7,0,12.325533333333334,9.992566666666667,13.61237142857143
2009-07-24,9.362300000000001,4,7,0,17.166666666666668,12.1968,14.637242857142857
2009-07-25,8.944799999999999,5,7,1,9.362300000000001,16.106833333333334,14.232314285714287
2009-07-26,9.050266666666666,6,7,1,8.944799999999999,20.060733333333335,13.20916666666667
2009-07-27,11.4761,0,7,0,9.050266666666666,11.041433333333334,11.636242857142857
2009-07-28,15.047500000000001,1,7,0,11.4761,13.562700000000001,11.698338095238096
2009-07-29,15.033333333333333,2,7,0,15.047500000000001,12.325533333333334,11.91045238095238
2009-07-30,13.205433333333334,3,7,0,15.033333333333333,17.166666666666668,12.297280952380953
2009-07-31,16.263833333333334,4,7,0,13.205433333333334,9.362300000000001,11.731390476190475
2009-08-01,11.782766666666667,5,8,1,16.263833333333334,8.944799999999999,12.717323809523808
2009-08-02,8.162066666666666,6,8,1,11.782766666666667,9.050266666666666,13.122747619047617
2009-08-03,8.3383,0,8,0,8.162066666666666,11.4761,12.995861904761906
2009-08-04,8.481533333333333,1,8,0,8.3383,15.047500000000001,12.547604761904763
2009-08-05,8.644200000000001,2,8,0,8.481533333333333,15.033333333333333,11.609609523809524
2009-08-06,8.877866666666668,3,8,0,8.644200000000001,13.205433333333334,10.69687619047619
2009-08-07,8.988266666666668,4,8,0,8.877866666666668,16.263833333333334,10.07865238095238
2009-08-08,8.774533333333332,5,8,1,8.988266666666668,11.782766666666667,9.039285714285715
2009-08-09,16.637233333333334,6,8,1,8.774533333333332,8.162066666666666,8.609538095238095
2009-08-10,17.822633333333332,0,8,0,16.637233333333334,8.3383,9.820276190476191
2009-08-11,15.849233333333332,1,8,0,17.822633333333332,8.481533333333333,11.175180952380954
2009-08-12,13.7406,2,8,0,15.849233333333332,8.644200000000001,12.227709523809525
2009-08-13,10.114033333333333,3,8,0,13.7406,8.877866666666668,12.955766666666667
2009-08-14,12.477933333333334,4,8,0,10.114033333333333,8.988266666666668,13.132361904761906
2009-08-15,25.234366666666666,5,8,1,12.477933333333334,8.774533333333332,13.630885714285714
2009-08-16,20.2952,6,8,1,25.234366666666666,16.637233333333334,15.982290476190476
2009-08-17,13.098466666666667,0,8,0,20.2952,17.822633333333332,16.50485714285714
2009-08-18,18.009966666666667,1,8,0,13.098466666666667,15.849233333333332,15.82997619047619
2009-08-19,14.679033333333333,2,8,0,18.009966666666667,13.7406,16.138652380952383
2009-08-20,12.9287,3,8,0,14.679033333333333,10.114033333333333,16.272714285714283
2009-08-21,19.362433333333335,4,8,0,12.9287,12.477933333333334,16.67480952380952
2009-08-22,25.8123,5,8,1,19.362433333333335,25.234366666666666,17.658309523809525
2009-08-23,17.778466666666667,6,8,1,25.8123,20.2952,17.74087142857143
2009-08-24,20.8709,0,8,0,17.778466666666667,13.098466666666667,17.381338095238096
2009-08-25,15.726833333333333,1,8,0,20.8709,18.009966666666667,18.491685714285715
2009-08-26,18.942433333333334,2,8,0,15.726833333333333,14.679033333333333,18.16552380952381
2009-08-27,12.4911,3,8,0,18.942433333333334,12.9287,18.77458095238095
2009-08-28,18.647366666666667,4,8,0,12.4911,19.362433333333335,18.712066666666665
2009-08-29,23.140233333333335,5,8,1,18.647366666666667,25.8123,18.609914285714286
